﻿"account_number";"account_businessno";"booking_date";"num_transaction_type";"prn";"currency_amount";"contra_accountno";"contra_bankcode";"contra_iban";"contra_bic";"contra_name";"contra_txtschl";"contra_txtschl_erg";"value_date";"transaction_description1";"datatextschl_erg";"transaction_currency_code";"currency_amount_in_txn_ccy";"account_currency_code";"country_code";"transaction_description2";"transaction_description3";"transaction_description4";"transaction_description5";"transaction_description6";"transaction_description7";"datatextschl";"leistungsart";"datenherkunft";"account_type_desc";"party_number";"ultimate_creditor";"ultimate_debitor";"transaction_reference_number";"empfaengername";"account_registration_name";"purpose_code_cat";"purpose_code"
"92095";"65618560671";"2021-01-22";"3";12345678;16110.64;"8897055969";"28286078";"DE09282860788897055969";"VSDKDESHXUD";"Siegmund Geisler";" ";" ";"2021-01-22";"Ratio";110;"EUR";16110.64;"EUR";"MH";"ione ";"am vo";"uptat";"m nis";" face";"e. Ne";"86";75139124413;"OS";"0";3498297151;"Siegmund Geisler";"Siegmund Geisler";" ";"Siegmund Geisler";" ";" ";" "
"92095";"65618560671";"2021-01-22";"53";12345678;23451.37;"9555310057";"10050000";"DE89100500009555310057";"PZUEDE8E2N1";"Jessica Römer";" ";" ";"2021-01-22";"Vel e";905;"EUR";23451.37;"EUR";"US";" eius";"odio ";"utem ";"onseq";"atur ";"venie";"31";42802354601;"OS";"9";3498297151;"Jessica Römer";"Jessica Römer";" ";"Jessica Römer";" ";" ";" "
"92095";"65618560671";"2021-01-22";"2";12345678;12456.52;"9245602478";"83614619";"DE19836146199245602478";"CXLZDE0VZKT";"Carla Buchholz";" ";" ";"2021-01-22";"Paria";874;"EUR";12456.52;"EUR";"US";"iatur";"id of";"icia.";"Volup";"as sa";"iente";"9";56883816054;"OS";"6";3498297151;"Carla Buchholz";"Carla Buchholz";" ";"Carla Buchholz";" ";" ";" "
"26925";"85607918655";"2021-01-18";"65";12345678;7809.14;"1028211370";"46408780";"DE59464087801028211370";"WWTDDENLA8U";"Dr. Verena Mies B.Eng.";" ";" ";"2021-01-18";"Eius ";391;"EUR";7809.14;"EUR";"US";"s qui";"em ip";"am ve";" volu";"tate ";"enetu";"78";72093420176;"OS";"9";3717298268;"Dr. Verena Mies B.Eng.";"Dr. Verena Mies B.Eng.";" ";"Dr. Verena Mies B.Eng.";" ";" ";" "
"26925";"85607918655";"2021-01-18";"50";12345678;-19642.24;"9147316984";"13332274";"DE09133322749147316984";"EBLVDEXQ";"Telse Hornich";" ";" ";"2021-01-18";"Iusto";439;"EUR";-19642.24;"EUR";"GQ";"to ut";"tempo";"a ius";"o odi";". Cul";"a aut";"41";12058275933;"OS";"4";3717298268;"Telse Hornich";"Telse Hornich";" ";"Telse Hornich";" ";" ";" "
"26925";"85607918655";"2021-01-19";"51";12345678;-7060.31;"9555310057";"10050000";"DE89100500009555310057";"RHPQDEI3K0E";"Dipl.-Ing. Friedlinde Jessel B.Sc.";" ";" ";"2021-01-19";"Ipsum";581;"EUR";-7060.31;"EUR";"US";"um cu";"idita";"e off";"cia d";"serun";" eaqu";"36";74221888785;"OS";"4";3717298268;"Dipl.-Ing. Friedlinde Jessel B.Sc.";"Dipl.-Ing. Friedlinde Jessel B.Sc.";" ";"Dipl.-Ing. Friedlinde Jessel B.Sc.";" ";" ";" "
"26925";"85607918655";"2021-01-19";"2";12345678;774.7;"1685983725";"38054098";"DE54380540981685983725";"MFKDDEZHLOR";"Juri Kroker";" ";" ";"2021-01-19";"Maxim";986;"EUR";774.7;"EUR";"US";"ime e";"plica";"o per";"erend";"s neq";"e. Il";"39";90340159183;"OS";"9";3717298268;"Juri Kroker";"Juri Kroker";" ";"Juri Kroker";" ";" ";" "
"26925";"85607918655";"2021-01-20";"6";12345678;-15018.13;"0874031470";"11530595";"DE13115305950874031470";"JYZCDERX";"Vito Mende";" ";" ";"2021-01-20";"Archi";258;"EUR";-15018.13;"EUR";"US";"hitec";"o ass";"menda";"labor";"osam ";"os at";"85";31917656413;"US";"0";3717298268;"Vito Mende";"Vito Mende";" ";"Vito Mende";" ";" ";" "
"26925";"85607918655";"2021-01-20";"53";12345678;-1934.54;"9555310057";"10050000";"DE89100500009555310057";"VYJVDEM6";"Lina Wähner";" ";" ";"2021-01-20";"Odio ";56;"EUR";-1934.54;"EUR";"US";"o cul";"a ali";"s fug";"at mo";"estia";". Ali";"88";82305991219;"OS";"0";3717298268;"Lina Wähner";"Lina Wähner";" ";"Lina Wähner";" ";" ";" "
"26925";"85607918655";"2021-01-21";"4";12345678;4247.9;"9555310057";"10050000";"DE89100500009555310057";"VYRZDEEL";"Gerwin Reinhardt B.Sc.";" ";" ";"2021-01-21";"Conse";283;"EUR";4247.9;"EUR";"US";"sequa";"ur of";"iciis";"praes";"ntium";" Solu";"85";65191095560;"OS";"6";3717298268;"Gerwin Reinhardt B.Sc.";"Gerwin Reinhardt B.Sc.";" ";"Gerwin Reinhardt B.Sc.";" ";" ";" "
"26925";"85607918655";"2021-01-21";"5";12345678;-4656.86;"9555310057";"10050000";"DE89100500009555310057";"VBRKDECM";"Dimitri Kruschwitz B.A.";" ";" ";"2021-01-21";"Volup";132;"EUR";-4656.86;"EUR";"US";"uptat";"bus b";"andit";"is ad";"sequi";"sapie";"40";12511944992;"US";"2";3717298268;"Dimitri Kruschwitz B.A.";"Dimitri Kruschwitz B.A.";" ";"Dimitri Kruschwitz B.A.";" ";" ";" "
"26925";"85607918655";"2021-01-22";"53";12345678;-3863.86;"9463080923";"99625680";"DE86996256809463080923";"OJDDDES3NGL";"Elzbieta Harloff";" ";" ";"2021-01-22";"Est a";782;"EUR";-3863.86;"EUR";"US";" at e";" quae";" Quae";"at id";"unde ";"ptio.";"56";78697639041;"OS";"9";3717298268;"Elzbieta Harloff";"Elzbieta Harloff";" ";"Elzbieta Harloff";" ";" ";" "
"26925";"85607918655";"2021-01-22";"19";12345678;-12758.43;"7760571678";"22598721";"DE18225987217760571678";"IEJTDEC8E9Q";"Magarete Christoph";" ";" ";"2021-01-22";"At nu";750;"EUR";-12758.43;"EUR";"PW";"numqu";"m pos";"imus ";"liqua";" dolo";"ibus ";"69";59684842770;"KA";"Z";3717298268;"Magarete Christoph";"Magarete Christoph";" ";"Magarete Christoph";" ";" ";" "
"00090";"39454190920";"2021-01-18";"51";12345678;-4497.4;"1451314870";"63095289";"DE58630952891451314870";"SLXTDEIVU9S";"Tamara Rogner";" ";" ";"2021-01-18";"Tempo";981;"EUR";-4497.4;"EUR";"US";"pore ";"nde s";"epe d";"bitis";"ducim";"s. Re";"14";67175981619;"KA";"G";4918799321;"Tamara Rogner";"Tamara Rogner";" ";"Tamara Rogner";" ";" ";" "
"00090";"39454190920";"2021-01-18";"5";12345678;-12754.86;"9555310057";"10050000";"DE89100500009555310057";"XXFTDEGO";"Kreszenz Mülichen";" ";" ";"2021-01-18";"Eaque";115;"EUR";-12754.86;"EUR";"US";"ue do";"ore v";"lupta";"ibus ";"landi";"iis s";"69";71938471377;"KA";"Z";4918799321;"Kreszenz Mülichen";"Kreszenz Mülichen";" ";"Kreszenz Mülichen";" ";" ";" "
"00090";"39454190920";"2021-01-18";"2";12345678;8850.37;"7979651616";"74173465";"DE22741734657979651616";"QQSWDEN1";"Dan Johann-Anders";" ";" ";"2021-01-18";"Optio";478;"EUR";8850.37;"EUR";"BT";"io ex";"licab";" adip";"sci. ";"ibero";"illo ";"79";23089828704;"OS";"0";4918799321;"Dan Johann-Anders";"Dan Johann-Anders";" ";"Dan Johann-Anders";" ";" ";" "
"00090";"39454190920";"2021-01-19";"2";12345678;4317.58;"9853684677";"20164697";"DE88201646979853684677";"QSKVDEK8QRO";"Dipl.-Ing. Hans-Karl Niemeier MBA.";" ";" ";"2021-01-19";"Nemo ";977;"USD";4317.58;"USD";"US";"o vol";"ptate";" inve";"tore ";"dipis";"i.";"76";36838019458;"OS";"0";4918799321;"Dipl.-Ing. Hans-Karl Niemeier MBA.";"Dipl.-Ing. Hans-Karl Niemeier MBA.";" ";"Dipl.-Ing. Hans-Karl Niemeier MBA.";" ";" ";" "
"00090";"39454190920";"2021-01-19";"32";12345678;3282.34;"6391082252";"01474858";"DE40014748586391082252";"WEBWDEHT";"Ester Hettner";" ";" ";"2021-01-19";"Verit";565;"EUR";3282.34;"EUR";"US";"itati";" ut e";"plica";"o lab";"rum i";". Mag";"24";61667736952;"US";"1";4918799321;"Ester Hettner";"Ester Hettner";" ";"Ester Hettner";" ";" ";" "
"00090";"39454190920";"2021-01-19";"19";12345678;-1766.69;"9555310057";"10050000";"DE89100500009555310057";"CMMLDED6";"Apostolos Adler-Schinke";" ";" ";"2021-01-19";"Fuga ";52;"EUR";-1766.69;"EUR";"US";"a qui";"em fu";"a bea";"ae ve";"o omn";"s exp";"67";20407103736;"KA";"Z";4918799321;"Apostolos Adler-Schinke";"Apostolos Adler-Schinke";" ";"Apostolos Adler-Schinke";" ";" ";" "
"00090";"39454190920";"2021-01-20";"5";12345678;9096.39;"3703704746";"50069830";"DE68500698303703704746";"QUDRDEDQ";"Univ.Prof. Ehrenfried Ackermann B.Sc.";" ";" ";"2021-01-20";"Commo";220;"EUR";9096.39;"EUR";"US";"modi ";"utem ";"elit ";"ut es";" rem ";"liqua";"42";37907975625;"US";"1";4918799321;"Univ.Prof. Ehrenfried Ackermann B.Sc.";"Univ.Prof. Ehrenfried Ackermann B.Sc.";" ";"Univ.Prof. Ehrenfried Ackermann B.Sc.";" ";" ";" "
"00090";"39454190920";"2021-01-20";"62";12345678;-6485.68;"9555310057";"10050000";"DE89100500009555310057";"NMKYDEVLFU3";"Prof. Hermann Trapp B.Sc.";" ";" ";"2021-01-20";"Qui i";897;"EUR";-6485.68;"EUR";"US";" inci";"unt o";"it ha";"um oc";"aecat";" rem.";"45";31571064064;"KA";"G";4918799321;"Prof. Hermann Trapp B.Sc.";"Prof. Hermann Trapp B.Sc.";" ";"Prof. Hermann Trapp B.Sc.";" ";" ";" "
"00090";"39454190920";"2021-01-20";"53";12345678;4049.92;"3101770133";"56641686";"DE73566416863101770133";"OYKKDE6X";"Walentina Süßebier";" ";" ";"2021-01-20";"Dolor";52;"USD";4049.92;"USD";"US";"orum ";"aque ";"agni ";"ui. V";"lupta";"ibus ";"62";54033965220;"OS";"1";4918799321;"Walentina Süßebier";"Walentina Süßebier";" ";"Walentina Süßebier";" ";" ";" "
"00090";"39454190920";"2021-01-21";"51";12345678;11279.69;"8170067663";"31935864";"DE87319358648170067663";"DKGPDEU4";"Hans-Hinrich Schottin";" ";" ";"2021-01-21";"Offic";195;"EUR";11279.69;"EUR";"US";"iciis";"nemo ";"xpedi";"a dol";"r dol";"res a";"97";67655256697;"US";"0";4918799321;"Hans-Hinrich Schottin";"Hans-Hinrich Schottin";" ";"Hans-Hinrich Schottin";" ";" ";" "
"00090";"39454190920";"2021-01-21";"53";12345678;-6463.73;"7560428564";"41355286";"DE84413552867560428564";"IVRLDE45";"Markus Kostolzin MBA.";" ";" ";"2021-01-21";"Atque";799;"EUR";-6463.73;"EUR";"US";"ue al";"as id";" Volu";"tates";"labor";"osam ";"90";29379373173;"KA";"G";4918799321;"Markus Kostolzin MBA.";"Markus Kostolzin MBA.";" ";"Markus Kostolzin MBA.";" ";" ";" "
"00090";"39454190920";"2021-01-21";"51";12345678;21386.61;"4393636370";"12494745";"DE16124947454393636370";"DENLDE2SPYZ";"Nadine Seifert-Loos";" ";" ";"2021-01-21";"Totam";459;"EUR";21386.61;"EUR";"US";"am ma";"ime v";"lit i";"pedit";" Temp";"ribus";"86";62962219193;"OS";"6";4918799321;"Nadine Seifert-Loos";"Nadine Seifert-Loos";" ";"Nadine Seifert-Loos";" ";" ";" "
"00090";"39454190920";"2021-01-22";"62";12345678;-7103.82;"7052750169";"89583008";"DE16895830087052750169";"VBFTDE6K94Y";"Liesbeth Gierschner-Hecker";" ";" ";"2021-01-22";"Provi";428;"EUR";-7103.82;"EUR";"US";"viden";" null";" in q";"ia co";"modi.";"Debit";"95";90665276955;"OS";"0";4918799321;"Liesbeth Gierschner-Hecker";"Liesbeth Gierschner-Hecker";" ";"Liesbeth Gierschner-Hecker";" ";" ";" "
"00090";"39454190920";"2021-01-22";"32";12345678;-2821.44;"9555310057";"10050000";"DE89100500009555310057";"ZGSZDEU6";"Wieland Linke B.Eng.";" ";" ";"2021-01-22";"Corru";956;"EUR";-2821.44;"EUR";"US";"rupti";"lauda";"tium ";"axime";" Aliq";"am re";"45";88995152476;"OS";"4";4918799321;"Wieland Linke B.Eng.";"Wieland Linke B.Eng.";" ";"Wieland Linke B.Eng.";" ";" ";" "
"00090";"39454190920";"2021-01-22";"65";12345678;-7262.38;"9555310057";"10050000";"DE89100500009555310057";"IOWBDER8";"Henrike Anders";" ";" ";"2021-01-22";"Offic";512;"EUR";-7262.38;"EUR";"SB";"iciis";"beata";" haru";" volu";"tas n";"lla l";"5";78113200298;"OS";"3";4918799321;"Henrike Anders";"Henrike Anders";" ";"Henrike Anders";" ";" ";" "
"23045";"02354072412";"2021-01-18";"51";12345678;727488.0;"2831503457";"91542462";"DE81915424622831503457";"UMUDDEKSN1Z";"Cecilia Krebs-Peukert";" ";" ";"2021-01-18";"HIGH ";365;"EUR";727488.0;"EUR";"ET";"H VOL";"ME";"";"";"";"";"29";28110346613;"OS";"6";7576425542;"Cecilia Krebs-Peukert";"Cecilia Krebs-Peukert";" ";"Cecilia Krebs-Peukert";" ";" ";" "
"23045";"02354072412";"2021-01-18";"62";12345678;-1116.14;"7496784990";"85647683";"DE22856476837496784990";"ZIAGDEBWBF2";"Hertha Rädel";" ";" ";"2021-01-18";"Volup";618;"EUR";-1116.14;"EUR";"US";"uptat";"s sol";"ta ul";"am qu";"dem t";"tam p";"41";80266099534;"OS";"1";7576425542;"Hertha Rädel";"Hertha Rädel";" ";"Hertha Rädel";" ";" ";" "
"23045";"02354072412";"2021-01-18";"53";12345678;-5154.52;"9555310057";"10050000";"DE89100500009555310057";"EQNJDEPT";"Gino Röhrdanz";" ";" ";"2021-01-18";"Moles";220;"EUR";-5154.52;"EUR";"US";"estia";" esse";"eos a";"eriam";" Quae";"at qu";"57";21701719333;"OS";"1";7576425542;"Gino Röhrdanz";"Gino Röhrdanz";" ";"Gino Röhrdanz";" ";" ";" "
"23045";"02354072412";"2021-01-18";"5";12345678;13501.2;"9555310057";"10050000";"DE89100500009555310057";"AFHBDEYI3OO";"Fredy Margraf";" ";" ";"2021-01-18";"Ut ni";699;"EUR";13501.2;"EUR";"US";"nisi ";"ste a";"t nam";" Accu";"amus ";"xerci";"69";92497498418;"OS";"4";7576425542;"Fredy Margraf";"Fredy Margraf";" ";"Fredy Margraf";" ";" ";" "
"23045";"02354072412";"2021-01-18";"4";12345678;-2679.03;"9555310057";"10050000";"DE89100500009555310057";"LAWBDE1G";"Ing. Suzanne Hermann";" ";" ";"2021-01-18";"Nam v";309;"USD";-2679.03;"USD";"US";" veri";"atis ";"aiore";" mini";"a. Ab";"aut a";"39";60779145013;"OS";"0";7576425542;"Ing. Suzanne Hermann";"Ing. Suzanne Hermann";" ";"Ing. Suzanne Hermann";" ";" ";" "
"23045";"02354072412";"2021-01-18";"32";12345678;-1976.27;"3420113545";"76992211";"DE84769922113420113545";"RWVKDE05";"Zoltan Geisler";" ";" ";"2021-01-18";"Omnis";607;"EUR";-1976.27;"EUR";"US";"is vo";"uptat";" volu";"tatem";"rem. ";"unt s";"98";83489408646;"OS";"6";7576425542;"Zoltan Geisler";"Zoltan Geisler";" ";"Zoltan Geisler";" ";" ";" "
"23045";"02354072412";"2021-01-18";"6";12345678;3271.96;"4150727549";"21469963";"DE41214699634150727549";"YYGGDEFI";"Rosina Lindner";" ";" ";"2021-01-18";"Autem";75;"EUR";3271.96;"EUR";"US";"em na";" labo";"e com";"odi i";"sa ex";"nihil";"64";61858621295;"OS";"1";7576425542;"Rosina Lindner";"Rosina Lindner";" ";"Rosina Lindner";" ";" ";" "
"23045";"02354072412";"2021-01-18";"2";12345678;-4015.95;"9555310057";"10050000";"DE89100500009555310057";"TBOEDE9F";"Nadeshda Bolzmann MBA.";" ";" ";"2021-01-18";"Autem";38;"JPY";-4015.95;"JPY";"US";"em od";"t lib";"ro so";"uta o";"io pl";"ceat ";"78";49830916403;"OS";"3";7576425542;"Nadeshda Bolzmann MBA.";"Nadeshda Bolzmann MBA.";" ";"Nadeshda Bolzmann MBA.";" ";" ";" "
"23045";"02354072412";"2021-01-18";"32";12345678;2852.73;"8254896181";"62452882";"DE33624528828254896181";"YTWSDEB8";"Dr. Walburga Henck";" ";" ";"2021-01-18";"Nulla";97;"EUR";2852.73;"EUR";"US";"la cu";" non ";"agnam";"non r";"pella";" aut ";"21";84562172059;"OS";"4";7576425542;"Dr. Walburga Henck";"Dr. Walburga Henck";" ";"Dr. Walburga Henck";" ";" ";" "
"23045";"02354072412";"2021-01-19";"61";12345678;3319.3;"2133757388";"11800018";"DE97118000182133757388";"PQAVDE670VS";"Lissi Pruschke";" ";" ";"2021-01-19";"Recus";857;"EUR";3319.3;"EUR";"US";"usand";"e lau";"antiu";" arch";"tecto";"quia ";"80";40371115685;"OS";"0";7576425542;"Lissi Pruschke";"Lissi Pruschke";" ";"Lissi Pruschke";" ";" ";" "
"23045";"02354072412";"2021-01-19";"32";12345678;960.03;"9850756890";"87804043";"DE50878040439850756890";"BJPYDENA";"Priska Hein";" ";" ";"2021-01-19";"Volup";671;"EUR";960.03;"EUR";"US";"uptat";"m dol";"rum n";"mo re";". Aut";"m asp";"26";74735618193;"OS";"2";7576425542;"Priska Hein";"Priska Hein";" ";"Priska Hein";" ";" ";" "
"23045";"02354072412";"2021-01-19";"2";12345678;-18625.91;"7366624815";"23790257";"DE23237902577366624815";"DJUQDEIH";"Dipl.-Ing. Nadeshda Schomber B.A.";" ";" ";"2021-01-19";"Odit ";285;"EUR";-18625.91;"EUR";"US";"t ips";" aspe";"natur";"enim ";"orro ";"unt q";"50";62357321420;"KA";"P";7576425542;"Dipl.-Ing. Nadeshda Schomber B.A.";"Dipl.-Ing. Nadeshda Schomber B.A.";" ";"Dipl.-Ing. Nadeshda Schomber B.A.";" ";" ";" "
"23045";"02354072412";"2021-01-19";"52";12345678;15130.06;"9555310057";"10050000";"DE89100500009555310057";"TOWGDEGWVZ1";"Dragan Rogner";" ";" ";"2021-01-19";"Quis ";425;"EUR";15130.06;"EUR";"US";"s dol";"re su";"cipit";"ratio";"e est";"atque";"8";62611753483;"US";"1";7576425542;"Dragan Rogner";"Dragan Rogner";" ";"Dragan Rogner";" ";" ";" "
"23045";"02354072412";"2021-01-19";"32";12345678;22327.14;"3740420585";"88157763";"DE58881577633740420585";"FLBODEYZLDM";"Hanni Trommler";" ";" ";"2021-01-19";"Nam c";117;"EUR";22327.14;"EUR";"US";" cons";"ctetu";" nesc";"unt m";"xime.";"Error";"70";42310055566;"KA";"P";7576425542;"Hanni Trommler";"Hanni Trommler";" ";"Hanni Trommler";" ";" ";" "
"23045";"02354072412";"2021-01-19";"53";12345678;-8688.33;"4757089870";"11722370";"DE08117223704757089870";"RKSKDE34SMT";"Rosmarie Werner";" ";" ";"2021-01-19";"Accus";334;"USD";-8688.33;"USD";"US";"usant";"um ul";"am nu";"quam ";"liqua";" aute";"95";77176438098;"OS";"6";7576425542;"Rosmarie Werner";"Rosmarie Werner";" ";"Rosmarie Werner";" ";" ";" "
"23045";"02354072412";"2021-01-19";"1";12345678;11419.84;"0293853285";"39325754";"DE07393257540293853285";"VSTUDEKJ";"Prof. Karoline Schinke";" ";" ";"2021-01-19";"Quis ";937;"EUR";11419.84;"EUR";"AD";"s ten";"tur i";"pedit";"corru";"ti in";" Fugi";"90";22326784745;"KA";"Z";7576425542;"Prof. Karoline Schinke";"Prof. Karoline Schinke";" ";"Prof. Karoline Schinke";" ";" ";" "
"23045";"02354072412";"2021-01-19";"61";12345678;-9883.32;"9555310057";"10050000";"DE89100500009555310057";"CPJKDEYN7L3";"Ottfried Bruder MBA.";" ";" ";"2021-01-19";"Inven";521;"EUR";-9883.32;"EUR";"US";"entor";" aspe";"iores";"nihil";" Quas";" quis";"28";50910174820;"OS";"1";7576425542;"Ottfried Bruder MBA.";"Ottfried Bruder MBA.";" ";"Ottfried Bruder MBA.";" ";" ";" "
"23045";"02354072412";"2021-01-19";"5";12345678;17057.79;"9555310057";"10050000";"DE89100500009555310057";"UVHADEJ8OIF";"Suzanne Sager";" ";" ";"2021-01-19";"Perfe";796;"EUR";17057.79;"EUR";"US";"feren";"is la";"orios";"m bea";"ae ni";"il ip";"62";76417929688;"OS";"0";7576425542;"Suzanne Sager";"Suzanne Sager";" ";"Suzanne Sager";" ";" ";" "
"23045";"02354072412";"2021-01-20";"53";12345678;7641.87;"8041887852";"15057884";"DE56150578848041887852";"ZVKHDE445NG";"Ing. Hans-Heinrich Wende";" ";" ";"2021-01-20";"Accus";833;"EUR";7641.87;"EUR";"US";"usamu";" volu";"tatem";"error";"beata";" aliq";"76";37192633381;"OS";"0";7576425542;"Ing. Hans-Heinrich Wende";"Ing. Hans-Heinrich Wende";" ";"Ing. Hans-Heinrich Wende";" ";" ";" "
"23045";"02354072412";"2021-01-20";"2";12345678;-5253.27;"2391668564";"25261996";"DE93252619962391668564";"UQSMDEX1";"Elzbieta Jacob";" ";" ";"2021-01-20";"Verit";182;"USD";-5253.27;"USD";"US";"itati";" offi";"iis d";"lor l";"borio";"am. N";"20";51216119256;"OS";"0";7576425542;"Elzbieta Jacob";"Elzbieta Jacob";" ";"Elzbieta Jacob";" ";" ";" "
"23045";"02354072412";"2021-01-20";"32";12345678;-7355.88;"9555310057";"10050000";"DE89100500009555310057";"GWLADE1XK5M";"Theobald Scheuermann";" ";" ";"2021-01-20";"Culpa";225;"EUR";-7355.88;"EUR";"US";"pa mi";"us la";"danti";"m exc";"pturi";" Poss";"84";54396229405;"OS";"9";7576425542;"Theobald Scheuermann";"Theobald Scheuermann";" ";"Theobald Scheuermann";" ";" ";" "
"23045";"02354072412";"2021-01-20";"32";12345678;528655.0;"1976562927";"28023248";"DE03280232481976562927";"ZOCFDE6KKT8";"Hilma Flantz";" ";" ";"2021-01-20";"HIGH ";232;"EUR";528655.0;"EUR";"US";"H VOL";"ME";"";"";"";"";"26";96326745219;"OS";"2";7576425542;"Hilma Flantz";"Hilma Flantz";" ";"Hilma Flantz";" ";" ";" "
"23045";"02354072412";"2021-01-20";"52";12345678;-12723.05;"3700116973";"29497654";"DE06294976543700116973";"WJQKDEIU";"Hannelore Jäkel B.Sc.";" ";" ";"2021-01-20";"Tempo";763;"EUR";-12723.05;"EUR";"US";"porib";"s lab";"rum d";"lorum";"nemo ";"olupt";"82";42074771099;"US";"2";7576425542;"Hannelore Jäkel B.Sc.";"Hannelore Jäkel B.Sc.";" ";"Hannelore Jäkel B.Sc.";" ";" ";" "
"23045";"02354072412";"2021-01-20";"61";12345678;3748.85;"6097079974";"82616409";"DE26826164096097079974";"HMWSDEQ51DL";"Dipl.-Ing. Mehdi Blümel B.A.";" ";" ";"2021-01-20";"Dolor";268;"EUR";3748.85;"EUR";"US";"ore u";" dign";"ssimo";" laud";"ntium";"labor";"54";99909688071;"OS";"1";7576425542;"Dipl.-Ing. Mehdi Blümel B.A.";"Dipl.-Ing. Mehdi Blümel B.A.";" ";"Dipl.-Ing. Mehdi Blümel B.A.";" ";" ";" "
"23045";"02354072412";"2021-01-20";"3";12345678;-14050.43;"9472145816";"60396945";"DE05603969459472145816";"ZZQKDEEV";"Ing. Milos Söding";" ";" ";"2021-01-20";"Corpo";849;"EUR";-14050.43;"EUR";"US";"poris";"digni";"simos";"sapie";"te is";"e. Nu";"91";99961749088;"KA";"G";7576425542;"Ing. Milos Söding";"Ing. Milos Söding";" ";"Ing. Milos Söding";" ";" ";" "
"23045";"02354072412";"2021-01-20";"6";12345678;5002.02;"9555310057";"10050000";"DE89100500009555310057";"AVQHDEZV9EO";"Maren Oderwald-Stumpf";" ";" ";"2021-01-20";"Nulla";891;"EUR";5002.02;"EUR";"US";"la ea";"um au";" mini";"a vol";"ptas ";"sse. ";"77";49284340785;"OS";"2";7576425542;"Maren Oderwald-Stumpf";"Maren Oderwald-Stumpf";" ";"Maren Oderwald-Stumpf";" ";" ";" "
"23045";"02354072412";"2021-01-20";"50";12345678;193.2;"9555310057";"10050000";"DE89100500009555310057";"XRXHDEF4AQS";"Herr Dominic Schlosser";" ";" ";"2021-01-20";"Sint ";620;"EUR";193.2;"EUR";"US";"t ven";"am ip";"a eum";"inven";"ore. ";"xcept";"62";69097820391;"OS";"1";7576425542;"Herr Dominic Schlosser";"Herr Dominic Schlosser";" ";"Herr Dominic Schlosser";" ";" ";" "
"23045";"02354072412";"2021-01-21";"5";12345678;-1958.59;"9555310057";"10050000";"DE89100500009555310057";"LPIIDEA6A8D";"Univ.Prof. Karl Heinz Schmiedt";" ";" ";"2021-01-21";"Ut om";834;"EUR";-1958.59;"EUR";"US";"omnis";"expli";"abo s";"scipi";" aut.";"Alias";"75";61924824437;"OS";"6";7576425542;"Univ.Prof. Karl Heinz Schmiedt";"Univ.Prof. Karl Heinz Schmiedt";" ";"Univ.Prof. Karl Heinz Schmiedt";" ";" ";" "
"23045";"02354072412";"2021-01-21";"19";12345678;-6227.13;"6827618595";"22727201";"DE49227272016827618595";"ZXKODECE8OK";"Harold Mangold B.Sc.";" ";" ";"2021-01-21";"Venia";146;"EUR";-6227.13;"EUR";"MY";"iam v";"l bea";"ae vi";"ae ni";"il ex";"rcita";"34";95694938715;"OS";"2";7576425542;"Harold Mangold B.Sc.";"Harold Mangold B.Sc.";" ";"Harold Mangold B.Sc.";" ";" ";" "
"23045";"02354072412";"2021-01-21";"61";12345678;12308.45;"5379065080";"45726355";"DE87457263555379065080";"IPWRDE0F";"Margitta Pieper";" ";" ";"2021-01-21";"Culpa";512;"USD";12308.45;"USD";"US";"pa od";"t dol";"rem q";"ae. F";"git n";"hil q";"89";95759679481;"KA";"P";7576425542;"Margitta Pieper";"Margitta Pieper";" ";"Margitta Pieper";" ";" ";" "
"23045";"02354072412";"2021-01-21";"2";12345678;-2719.94;"9555310057";"10050000";"DE89100500009555310057";"TFMEDEGZ";"Alexej van der Dussen";" ";" ";"2021-01-21";"Quod ";658;"EUR";-2719.94;"EUR";"KI";"d sim";"lique";"possi";"us qu";"s min";"s eli";"20";87850672719;"OS";"0";7576425542;"Alexej van der Dussen";"Alexej van der Dussen";" ";"Alexej van der Dussen";" ";" ";" "
"23045";"02354072412";"2021-01-21";"5";12345678;4028.81;"0248822945";"36195309";"DE40361953090248822945";"KYNMDEYK";"Anneke Pruschke B.Sc.";" ";" ";"2021-01-21";"Archi";720;"EUR";4028.81;"EUR";"US";"hitec";"o dol";"rum p";"aceat";"quam ";"empor";"58";83491471213;"OS";"2";7576425542;"Anneke Pruschke B.Sc.";"Anneke Pruschke B.Sc.";" ";"Anneke Pruschke B.Sc.";" ";" ";" "
"23045";"02354072412";"2021-01-21";"62";12345678;-1879.82;"0836232386";"43813217";"DE40438132170836232386";"OTKFDEGQ";"Samir Jungfer";" ";" ";"2021-01-21";"Amet ";44;"EUR";-1879.82;"EUR";"US";"t dol";"ribus";"conse";"tetur";"animi";"sapie";"73";78069824540;"OS";"6";7576425542;"Samir Jungfer";"Samir Jungfer";" ";"Samir Jungfer";" ";" ";" "
"23045";"02354072412";"2021-01-21";"61";12345678;-7532.76;"9555310057";"10050000";"DE89100500009555310057";"PAVZDE39";"Loni Hethur";" ";" ";"2021-01-21";"Exped";150;"EUR";-7532.76;"EUR";"US";"edita";"praes";"ntium";"disti";"ctio ";"n com";"78";80968679159;"OS";"6";7576425542;"Loni Hethur";"Loni Hethur";" ";"Loni Hethur";" ";" ";" "
